链接,赞,转发,评论,时间,内容概要
http://m.weibo.com/1241679004/zbnzmE7z7,35,110,457,2012-12-25 13:55:07?来自微博 weibo.com,领到这礼拜薪水。还可以。不知道怎么想到的却是福建人，免费医疗。租房住。不上税。年入两万寄回三千。年入三万寄回五千。我说的是福建人，我是绝对达不到年入三万的标准的，我人懒，三天打渔两天晒网。常常休息。我认为赚多少钱不重要。重要的是我得有时间花。福建人一礼拜做六休一。一年到头都这样。
http://m.weibo.com/1241679004/zbe9bkO8k,22,11,283,2012-12-24 13:55:55?来自官方博客挂件,然后我老板对我说：“你就说你妈妈也是单身，问他要不要。如果要的话我跟你一起去。”
http://m.weibo.com/1241679004/zbe6Yw2Wg,26,61,284,2012-12-24 13:50:29?来自官方博客挂件,那天我给他说我感冒了。他表示遗憾之外还说在圣诞节要把他帅朋友介绍给我。还要我把我的一名女性朋友介绍给他。我故意说，哦。我没女朋友。但我很希望认识你的男性朋友。他说如果你能介绍漂亮女孩给我认识，我就把我朋友介绍给你。我回我很忙，等哪天有空了再考虑
http://m.weibo.com/1241679004/zaUJ1sLsh,84,345,1136,2012-12-22 12:29:17?来自微博 weibo.com,我20 岁时，交过一个朋友。那个 人对我没法说，很糟糕。也怪我那时候年龄小不懂事，活该被人欺负。我千里迢迢去看他，，实在太想他了。摸了一下他的手，而他很快缩回去了。他比我大 两岁。在我面前秀他和新女友的幸福，想尽办法刺激我。我那时候很单纯，对男女之事根本不懂，不知道怎么会去摸他的手
http://m.weibo.com/1241679004/zaUDnBPev,33,110,409,2012-12-22 12:15:22?来自微博 weibo.com,我觉得我们圣诞节可以见面的。可是话不说清楚怎么见。约他去公园？我怕他杀了我。去人多的地方，我带本书。当他是一棵树？那不是白去了吗?在人多的地方。我想维持关系去拉一下他的手，如果他躲开，我不是很丢脸？
http://m.weibo.com/1241679004/zaUBVsDgY,67,305,757,2012-12-22 12:11:48?来自微博 weibo.com,他说想和我做普通朋友。我觉得我年龄大了耽误不起。我就说，我们要么做男女朋友。要么做一夜情人。我叫他寂寞想女人了就给我电话。我看他很穷的样子我不收他钱。之后他没回，但我感觉他恨我。在美国这个杀人不偿命的国家。跟男人闹矛盾了就特害怕，害怕他们拿把刀来，害得我死无全尸。
http://m.weibo.com/1241679004/zaLukfJ4n,44,125,547,2012-12-21 12:58:20?来自微博 weibo.com,其实我更希望那位对我说，我不想和你结婚。但希望你做我的情人。至少这样让我觉得我碰到了一个正常人。
http://m.weibo.com/1241679004/zaLrlyISR,45,78,406,2012-12-21 12:51:01?来自微博 weibo.com,祝大家末日快乐@
http://m.weibo.com/1241679004/zaLmpqwkc,35,197,589,2012-12-21 12:38:51?来自微博 weibo.com,他是真心想跟我做朋友（利用我）的。因为我在商业和广告上面的确很擅长。普通人能跟我说句话都很不容易了。我哪里能做那样事。只能说这个人想象力太丰富。他以为他是王子，而我是小人鱼。可以不顾一切为他牺牲。当附庸，垫背的
http://m.weibo.com/1241679004/zaLixw1cw,45,212,556,2012-12-21 12:29:17?来自微博 weibo.com,那位说，不想和我结婚。但希望和我做普通朋友。想问世界上有那么好睡的棺材吗？男女之间不相爱，便相恨。既不愿意和我结婚，又不愿意放弃我这么优秀的人才，他有没有问过如果我一直做人家的附庸和往上爬的牺牲品。我能有那么优秀吗？假如他可以利用我的聪明，那我为什么不自己利用，却屈尊呆在指甲店？
http://m.weibo.com/1241679004/zaC93h7Eb,87,340,1143,2012-12-20 13:11:13?来自微博 weibo.com,分享图片
http://m.weibo.com/1241679004/zaC7X2srV,77,50,402,2012-12-20 13:08:29?来自微博 weibo.com,我发一张照片，不会到处飞吧？我自己出名也就罢了。不要连累了人家
http://m.weibo.com/1241679004/zaC6l9jIz,30,128,330,2012-12-20 13:04:32?来自微博 weibo.com,有句话叫，一日不见。如隔三秋。他是前天给我打电话的。昨天我发短信没回音。不知道人家怎样想。总之八字没一撇的事情。我还得继续找。找个比他帅的容易。找个比他有能耐的，难了、也不是说完全没有可能。但我精力，能力均有限，而纽约的人又何其多。
http://m.weibo.com/1241679004/zaiH58x4r,112,554,1348,2012-12-18 11:40:06?来自微博 weibo.com,他找我了 先处处吧。虽然不帅。但毕竟身材不错。不过心里话。如果不是先入为主。大街上见着我是绝对不会注意他的
http://m.weibo.com/1241679004/za0xa6RfZ,35,39,540,2012-12-16 13:26:14?来自微博 weibo.com,他父亲去世时，他继母年轻貌美。而且没生小孩。人民教师。大学学历。应该说条件很好了。但为了还为他父亲治病所欠的债，同时供他读书。下嫁给了一名只有小学文化，脾气暴躁。除了钱什么都没有的人。但从常理来讲，如果不是心地善良。什么欠款，儿子跟她是没有半点关系。完全可以撇个一干二净的。
http://m.weibo.com/1241679004/za0ujFz4b,37,22,171,2012-12-16 13:19:13?来自微博 weibo.com,他父亲去世后，按理说继母可以完全不管他，让他流落街头做小混混。反正一没责任，二没血缘关系。但继母却将他送往学校。之后还带他再嫁，再嫁那个人很吝啬，连亲生儿子都不让读书的，却让他读了本科又读硕士。（留学美国是全额奖学金）。可见这女人心地善良。不过这个人自己应该很懂事，听话，学习很好
http://m.weibo.com/1241679004/za0rl1U2b,37,37,193,2012-12-16 13:11:53?来自微博 weibo.com,这位清华学子，留洋博士是他继母用毕生精力供出来的。母亲在世时，父亲在外有了情人。之后母亲病逝。父亲与情人结婚。数年后父亲病逝。他只能跟随继母生活。父亲去世后半年。继母再婚。而且再婚对象脾气暴躁，有钱。可以说继母下嫁就是为了供他读书。继母貌美。这个故事很感人，但他小时候并不理解继母
http://m.weibo.com/1241679004/za0ju3mqY,119,743,923,2012-12-16 12:52:31?来自微博 weibo.com,我父亲自离婚后再不管我。我童年的所有记忆。就是离婚后脾气特别坏的母亲。和在继父家的低人一等。处处看人眼色。我渴望有一天可以过上和别人一样幸福的日子。而读书也成为我脱离那个家庭的唯一希望。虽然我家代代白丁，但我自小成绩极好。从21岁起，我终于走出父母离异的阴影，而且事业上一帆风顺。
http://m.weibo.com/1241679004/za0hGkaAC,19,71,195,2012-12-16 12:48:06?来自微博 weibo.com,有看知音上一篇文章。讲一位清华本科硕士连读。麻省理工博士的故事。出身贫贱，因为希望逃离。所以成功。他是在父母双亡后跟着继母（母亡后父亲所娶年轻妻子）长大的。而且这位继母还再婚了。我能理解那种感受。我觉得男孩子可能忍受逆境能力特别强。因为如果是我，我会选择辍学。但我想他继母对他很好
http://m.weibo.com/1241679004/z9Qs4eEfP,191,533,1892,2012-12-15 11:46:13?来自微博 weibo.com,阿娇还是和陈冠希最登对哈。
http://m.weibo.com/1241679004/z9QmDnG1E,120,676,1230,2012-12-15 11:32:49?来自微博 weibo.com,考虑了三天，决定让他做我的替补男友。没对象时就拖着他，找到合适的就丢掉。于是我发出一个试探信的消息：圣诞节怎么过啊？结果石沉大海，没有回音。
http://m.weibo.com/1241679004/z9yx6a4Gf,163,1245,2549,2012-12-13 14:09:08?来自微博 weibo.com,出去见个面除了没见到帅哥之外。还被人家吃了豆腐。说个话，手就伸过来摸到我身上
http://m.weibo.com/1241679004/z9yvl9e28,31,96,326,2012-12-13 14:04:50?来自微博 weibo.com,我问美国人学历，他们的回答往往是：某某某大学，我们什么时候见面啊？而他们报出的大学基本上都是州立大学，伯克利大学，纽约大学之类不好不坏类型。压根没意识到这个对我很重要。我也犯过一次错。人家问我毕业院校，我满不在乎的说我毕业于一所COLLEGE。之后对去学校再没兴趣。。。那人再也不理我了
http://m.weibo.com/1241679004/z9ysp6t6g,41,163,489,2012-12-13 13:57:34?来自微博 weibo.com,事实上我认为HM 是一个大路货。拿不上台面的。我说 ，我外套是在HM买的。他满不在乎的说，我也是。很多美国人认为学历不重要。事实上美国有钱人并非个个学历高。只是出于知识分子的清高。我希望和高学历者结婚。智商是很高，可惜长相不佳，马马虎虎的类型。身材还好，脸不中看。有鸡肋之感。
http://m.weibo.com/1241679004/z9yqw6cEe,19,69,327,2012-12-13 13:52:55?来自微博 weibo.com,刚看了一下那位的资料。企业家，拥有自己的网站。还是个钻石王老五呢。确实配得上一位美女。可我总感觉那人好像不是我。我答应跟他约会是因为我看了他资料的前半部分。28岁。183.硕士学历。问毕业院校而他拒绝告诉我。因不信任我照片。约在60街见面但我记错了。跑到70街去了。我说在HM买衣服他说他也是
http://m.weibo.com/1241679004/z9oug5uNp,762,5996,2487,2012-12-12 12:34:43?来自微博 weibo.com,郎朗成了钢琴家。但人们不知道的是，更多没有成为钢琴家的人，却在钢琴面前耗费了他们的童年和少年。凯特和邓文迪成功嫁入豪门，但人们不知道的是，更多年轻漂亮的女子，为了嫁入豪门，被富二代玩弄和欺骗，最终毁掉了自己的青春。什么都是假的，只有知识，能力，和工作经验永远属于自己所有。
http://m.weibo.com/1241679004/z9oqVwXeR,107,590,574,2012-12-12 12:26:30?来自微博 weibo.com,今天朋友给我谈到凯特乌鸦变凤凰的历史。她母亲是售票员。父亲是小商贩。把凯特送入贵族学校希望能攀上富二代。凯特每天化妆三小时才出门。为了钓金龟婿，在大一时穿透视装走秀。并成功钓到两枚富二代，其中一人就是威廉。我说人人都只看到成功的凯特和成功的邓文迪。却没看到更多失败的凯特和邓文迪。
http://m.weibo.com/1241679004/z9omLhf6T,17,37,216,2012-12-12 12:16:14?来自微博 weibo.com,康奈尔那位虽举止得体。具备一定的商业才i能。但对商业和政治的兴趣没那么浓厚 。属于只想过小日子的类型。而且其社交才能受其外貌限制。就是说长得不帅。因为那位见我时，穿了一件黑衣。纽约上流社会的颜色。但我凭直觉认为，他更适合穿着灰色服装。
http://m.weibo.com/1241679004/z9olDg8zC,30,112,326,2012-12-12 12:13:25?来自微博 weibo.com,今天去约会了。本月以来第四次 。本周以来第二次。美国的快餐试相亲。要丢掉一个人太快了。那人前天给我信息说喜欢金融和政治，希望与我了解。我问毕业院校。他说要见面才告诉我，因为照片很多是假的。我对他评价比康奈尔那位高。这个人在智商和事业上面都还不错。长相虽不帅。但并不影响其社交能力、
http://m.weibo.com/1241679004/z95lbktAt,42,198,482,2012-12-10 11:50:09?来自微博搜索,#张海超#11月初，“开胸验肺”张海超对媒体说：“我活得好会安慰很多尘肺病人”。然而，11月22日，张海超给本网发来邮件，用3千多字讲述他的“被幸福”生活。本网公开这封邮件，以求更多人关注尘肺病，呼吁企业加强职业卫生防护，让职业病远离一线工人。@大爱清尘 @王克勤 @阳和平http://t.cn/zjIugDH
http://m.weibo.com/1241679004/z8WKGxYp4,46,130,439,2012-12-09 13:58:14?来自微博 weibo.com,黑名单 Girls who wear Ed hardy Girls who curse like a truck driver Girls who smoke Girls who aren't classy Girls who fake and bake Girls who wear fake eye lashes and fake boobs and fake extensions all in one lol Girls who text at the dinner table Girls who are attention whores
http://m.weibo.com/1241679004/z8WcjbllO,91,380,601,2012-12-09 12:33:34?来自微博 weibo.com,马克。吐温说，年轻的时候，贫穷是件好事情。我觉得这个话不正确。如果没法活到老年的话。
http://m.weibo.com/1241679004/z8W88kiIm,24,307,254,2012-12-09 12:23:17?来自微博 weibo.com,娱乐频道在播《康熙王朝》，觉得青少年康熙实在还是很喜欢，好奇搜了一下演员李楠的资料……他居然是65年出生的，出演过87年的《红楼梦》，98年演《还珠格格》小桌子的时候已经33岁了，01年36岁时演了十几岁的康熙………………OMG，我好凌乱…………
